customer_id,signup_date,age,gender,country,segment,is_churned,lifetime_value,email_opt_in,has_app
C00409,2024-03-12,49,F,IN,Occasional Visitor,1,919.36,0,0
C00410,2021-06-16,51,M,BR,Premium,0,1814.52,1,1
C00411,2023-01-09,40,Non-binary,US,Premium,0,2064.77,0,1
C00412,2021-01-04,18,M,UK,Budget Shopper,0,462.74,1,1
C00413,2020-01-23,27,Prefer not to say,CA,VIP,0,3898.27,0,0
C00414,2022-12-22,50,F,UK,Budget Shopper,0,637.05,1,1
C00415,2021-08-17,54,M,IN,Budget Shopper,1,410.71,1,1
C00416,2023-06-18,51,M,US,Budget Shopper,0,485.45,1,1
C00417,2020-12-20,32,M,US,Premium,0,2470.01,1,0
C00418,2022-12-19,19,F,US,Budget Shopper,1,698.27,1,0
C00419,2020-02-18,34,M,US,VIP,0,4892.13,1,1
C00420,2022-06-03,35,F,UK,Premium,0,3682.17,0,1
C00421,2022-10-24,53,M,US,Budget Shopper,0,454.66,1,0
C00422,2021-01-01,37,Prefer not to say,US,Budget Shopper,0,472.4,1,1
C00423,2021-12-06,35,M,UK,Budget Shopper,0,617.12,1,0
C00424,2021-03-17,35,F,CA,Regular,0,1628.02,0,1
C00425,2020-02-27,39,F,CA,Premium,1,2241.3,0,1
C00426,2023-06-11,42,M,US,Budget Shopper,1,654.52,1,1
C00427,2021-06-29,26,M,MX,Premium,0,2908.45,1,0
C00428,2023-10-22,22,F,US,Budget Shopper,0,404.9,1,0
C00429,2020-11-24,51,F,DE,Premium,0,2389.14,0,1
C00430,2022-07-04,18,F,BR,VIP,0,4949.15,1,1
C00431,2022-02-23,54,M,BR,Premium,0,1781.09,1,0
C00432,2022-04-26,18,F,UK,Premium,0,2498.51,1,0
C00433,2022-11-22,27,Non-binary,US,Premium,0,2448.01,0,1
C00434,2023-06-22,46,F,IN,Budget Shopper,0,546.84,0,1
C00435,2023-08-10,35,M,CA,Budget Shopper,0,508.73,1,1
C00436,2023-08-02,19,M,AU,Budget Shopper,0,416.59,1,1
C00437,2022-07-25,40,Prefer not to say,US,Regular,1,1772.69,1,1
C00438,2022-07-13,35,F,BR,Premium,0,2530.17,0,1
C00439,2023-12-11,32,F,BR,Regular,0,1457.47,1,1
C00440,2022-07-30,27,Non-binary,FR,VIP,0,5547.59,1,0
C00441,2023-02-15,34,M,JP,Budget Shopper,1,688.37,0,0
C00442,2020-04-04,28,F,UK,Premium,0,1934.38,1,1
C00443,2022-07-12,64,F,US,Budget Shopper,0,488.89,1,1
C00444,2021-03-22,32,F,DE,Budget Shopper,0,443.99,0,0
C00445,2020-05-12,30,F,DE,Premium,0,2056.82,0,1
C00446,2023-12-27,28,F,UK,Occasional Visitor,0,853.5,1,1
C00447,2022-08-16,56,M,US,Regular,0,1032.29,0,1
C00448,2022-11-05,18,Non-binary,DE,Budget Shopper,0,321.61,1,1
C00449,2023-09-01,39,F,US,Regular,1,1016.75,1,1
C00450,2022-06-24,32,M,FR,Budget Shopper,1,451.75,0,1
C00451,2021-03-03,18,Prefer not to say,BR,VIP,0,6100.92,1,0
C00452,2022-06-28,25,M,US,Premium,0,1531.84,0,0
C00453,2021-12-18,38,M,IN,Budget Shopper,0,435.89,1,1
C00454,2024-02-02,24,Prefer not to say,US,Budget Shopper,0,406.2,1,1
C00455,2023-09-25,38,F,UK,Budget Shopper,0,593.12,1,0
C00456,2024-06-30,55,F,BR,Occasional Visitor,1,690.91,1,1
C00457,2021-11-15,37,F,US,Regular,0,1387.67,0,0
C00458,2022-03-04,18,F,US,Premium,0,2371.75,0,1
C00459,2023-11-14,24,M,JP,Regular,0,1234.69,1,0
C00460,2021-04-02,31,F,US,Regular,1,1404.07,1,1
C00461,2021-08-15,30,F,US,Budget Shopper,0,349.73,0,1
C00462,2021-10-19,36,F,UK,VIP,0,4691.03,0,1
C00463,2022-04-04,38,F,US,Regular,0,1215.8,1,0
C00464,2023-06-25,55,M,US,Regular,0,1154.42,0,0
C00465,2021-05-26,34,M,IN,Premium,0,1621.8,1,1
C00466,2024-06-25,21,F,UK,Regular,1,1291.54,0,0
C00467,2021-01-17,48,F,US,VIP,0,5059.65,1,0
C00468,2022-04-05,50,F,DE,Budget Shopper,1,516.03,0,1
C00469,2021-01-05,37,M,US,Regular,0,1039.13,0,1
C00470,2021-11-12,32,M,UK,Regular,0,225.01,1,0
C00471,2021-10-28,42,F,MX,Regular,0,1250.0,1,1
C00472,2023-09-01,32,M,AU,Budget Shopper,0,573.5,0,1
C00473,2022-03-07,18,F,CA,Budget Shopper,0,447.32,0,1
C00474,2021-09-17,41,F,CA,Budget Shopper,0,314.43,1,1
C00475,2022-02-05,45,M,IN,Regular,0,952.76,1,0
C00476,2022-12-19,52,F,CA,Regular,0,1373.62,1,0
C00477,2023-09-30,26,F,US,Regular,0,987.84,0,0
C00478,2024-06-03,37,M,UK,Regular,0,1106.19,1,0
C00479,2021-03-02,37,M,US,Regular,1,1008.27,1,1
C00480,2023-12-10,36,M,JP,Regular,0,1186.73,0,1
C00481,2022-05-12,36,F,DE,Budget Shopper,1,335.39,1,0
C00482,2023-10-29,35,Non-binary,US,Regular,0,1044.38,0,1
C00483,2021-02-17,37,F,US,Regular,0,1401.48,0,1
C00484,2023-03-10,43,Prefer not to say,BR,Budget Shopper,0,385.37,1,0
C00485,2024-04-02,49,F,US,Regular,0,1024.43,1,1
C00486,2021-02-19,25,M,FR,Regular,1,1389.56,1,1
C00487,2023-10-06,32,M,IN,Budget Shopper,0,593.34,0,0
C00488,2021-05-26,29,F,BR,Regular,0,1224.41,0,0
C00489,2024-06-07,28,F,US,Regular,0,1206.93,0,0
C00490,2023-02-19,18,F,AU,Premium,0,2623.81,1,1
C00491,2022-02-07,35,F,US,Regular,1,1036.62,1,0
C00492,2021-06-14,40,M,JP,Premium,0,3061.27,1,1
C00493,2023-06-02,33,M,US,Regular,0,971.15,1,1
C00494,2020-08-11,34,F,CA,Premium,0,1803.43,1,1
C00495,2022-01-27,40,F,UK,Regular,0,719.42,1,0
C00496,2021-05-07,51,F,IN,Regular,1,930.43,1,0
C00497,2024-02-08,29,M,US,Regular,0,926.92,1,1
C00498,2021-11-13,20,F,US,Regular,0,904.37,0,0
C00499,2022-06-09,33,M,IN,Regular,0,776.71,1,0
C00500,2021-07-31,57,M,US,Premium,0,2624.42,0,0
C00501,2021-04-24,21,F,US,VIP,0,3816.9,1,1
C00502,2022-09-19,42,Prefer not to say,US,VIP,0,5685.57,1,1
C00503,2024-03-12,48,Non-binary,BR,Regular,0,1298.28,1,1
C00504,2023-01-02,18,M,DE,Regular,0,1807.58,1,1
C00505,2022-12-03,39,M,DE,Premium,0,2127.24,1,1
C00506,2021-05-22,42,F,BR,Regular,0,1056.09,1,0
C00507,2023-05-18,31,F,IN,Premium,0,1952.2,1,1
C00508,2021-05-28,27,F,UK,Regular,0,777.82,1,0
C00509,2021-03-26,27,M,US,Budget Shopper,0,447.47,1,0
C00510,2021-01-29,31,F,DE,Budget Shopper,0,403.0,1,0
C00511,2020-11-06,31,M,DE,Premium,0,1689.58,1,0
C00512,2023-12-05,29,M,US,Budget Shopper,0,529.58,1,1
C00513,2022-01-19,30,F,BR,Budget Shopper,0,366.0,1,0
C00514,2023-10-07,49,M,US,Regular,0,1255.62,1,1
C00515,2022-06-26,20,F,UK,Budget Shopper,0,606.98,0,1
C00516,2021-05-13,18,F,UK,Regular,0,862.2,0,1
C00517,2021-08-26,49,M,BR,Premium,0,3239.11,1,0
C00518,2021-10-24,32,M,US,Budget Shopper,0,550.15,0,1
C00519,2021-01-06,30,Non-binary,US,Premium,0,2356.27,1,1
C00520,2021-10-22,33,F,UK,VIP,0,2776.7,1,0
C00521,2023-10-06,37,F,MX,Regular,0,628.87,1,0
C00522,2023-01-19,28,M,UK,Budget Shopper,0,696.58,1,0
C00523,2021-10-12,41,F,US,Regular,0,1462.9,1,0
C00524,2023-07-05,23,Prefer not to say,JP,Budget Shopper,1,699.95,0,0
C00525,2023-06-08,31,M,DE,Regular,0,1610.75,1,1
C00526,2023-10-16,18,M,US,Occasional Visitor,0,1074.94,0,0
C00527,2024-10-06,49,Non-binary,US,Occasional Visitor,0,847.68,0,1
C00528,2022-12-11,32,M,DE,Premium,0,2735.88,0,1
C00529,2023-02-10,43,M,UK,Regular,0,911.81,1,0
C00530,2021-01-12,40,Prefer not to say,US,Premium,0,2543.16,1,1
C00531,2021-03-27,41,M,UK,Premium,0,2847.36,0,1
C00532,2022-07-15,34,F,JP,Regular,0,1310.33,1,1
C00533,2021-08-28,39,F,FR,Regular,0,1065.5,1,1
C00534,2022-01-26,23,F,CA,Budget Shopper,0,246.3,1,0
C00535,2021-06-21,20,M,US,Budget Shopper,0,310.84,1,0
C00536,2021-07-17,33,M,US,Regular,0,1230.9,1,0
C00537,2023-08-08,26,F,MX,Budget Shopper,1,436.83,1,1
C00538,2021-06-13,52,F,DE,Budget Shopper,0,583.15,1,1
C00539,2021-08-21,39,M,US,Premium,0,1669.66,0,1
C00540,2024-02-04,26,M,FR,Occasional Visitor,1,1072.32,1,1
C00541,2021-03-01,31,F,US,Regular,0,842.15,1,0
C00542,2022-11-26,36,M,US,Premium,0,3285.91,1,1
C00543,2024-12-21,34,F,US,Occasional Visitor,0,489.7,0,1
C00544,2023-03-26,38,Non-binary,BR,Budget Shopper,0,575.42,1,0
C00545,2023-05-07,35,M,FR,Regular,1,843.85,0,1
C00546,2021-10-24,18,Non-binary,UK,Regular,0,1097.56,1,1
C00547,2023-12-14,18,F,UK,Budget Shopper,0,634.54,1,1
C00548,2022-09-27,30,F,IN,Premium,0,2941.06,1,1
C00549,2022-07-14,41,Prefer not to say,US,Regular,0,873.65,1,1
C00550,2023-06-20,30,M,US,Regular,0,931.54,1,1
C00551,2024-05-04,49,Non-binary,IN,Budget Shopper,0,303.4,0,1
C00552,2023-02-09,34,M,IN,Budget Shopper,0,276.0,1,0
C00553,2020-09-11,51,F,US,VIP,0,3957.68,1,1
C00554,2022-02-26,48,F,US,Budget Shopper,0,393.16,1,0
C00555,2021-08-25,47,M,FR,Budget Shopper,0,311.71,1,0
C00556,2022-02-28,20,F,US,Budget Shopper,1,474.34,0,1
C00557,2024-02-11,35,F,DE,Regular,0,1091.09,0,0
C00558,2021-08-31,49,F,FR,Regular,0,1096.35,1,1
C00559,2024-02-12,38,F,DE,Regular,0,880.28,0,1
C00560,2021-12-30,41,M,UK,Budget Shopper,1,427.62,0,1
C00561,2022-09-29,18,M,AU,Budget Shopper,0,460.4,1,1
C00562,2021-11-05,58,M,BR,Premium,0,2890.23,1,1
C00563,2021-06-10,25,Prefer not to say,FR,Regular,0,913.89,1,1
C00564,2021-08-23,18,F,UK,Regular,1,638.36,0,1
C00565,2021-01-24,30,F,MX,Premium,0,2207.3,1,0
C00566,2022-08-20,18,F,UK,Premium,0,2138.28,0,1
C00567,2022-11-29,21,F,US,Budget Shopper,0,298.12,0,1
C00568,2023-12-16,65,M,US,Regular,0,990.2,1,0
C00569,2024-01-07,30,M,US,Regular,0,856.65,1,1
C00570,2022-03-20,18,F,US,Regular,0,1078.58,0,0
C00571,2022-11-08,35,M,AU,Premium,0,2651.88,1,0
C00572,2021-03-20,24,F,US,Regular,0,952.44,1,1
C00573,2021-07-02,45,M,UK,Premium,0,2706.64,0,1
C00574,2021-08-17,24,F,IN,VIP,0,4617.37,0,1
C00575,2023-08-02,38,M,US,Regular,0,1027.26,0,0
C00576,2022-12-31,21,F,CA,VIP,0,4613.57,0,1
C00577,2022-06-26,66,Prefer not to say,JP,Regular,0,1046.67,1,0
C00578,2020-12-16,41,M,US,VIP,0,3279.37,0,1
C00579,2023-01-15,33,M,US,Regular,0,597.01,1,0
C00580,2024-01-14,31,F,US,Regular,1,1407.44,0,0
C00581,2024-06-13,28,M,DE,Regular,1,1158.18,0,1
C00582,2023-11-07,25,M,UK,Budget Shopper,0,432.17,1,1
C00583,2021-11-09,25,F,JP,Regular,0,1392.4,1,1
C00584,2020-09-18,55,M,DE,VIP,0,8580.5,1,0
C00585,2022-05-29,28,M,CA,Regular,0,687.48,1,0
C00586,2023-02-19,18,M,BR,Budget Shopper,0,495.13,0,1
C00587,2024-03-24,21,F,US,Regular,0,1283.46,1,0
C00588,2022-12-02,46,Non-binary,AU,Budget Shopper,0,296.23,1,0
C00589,2022-03-30,31,M,FR,Budget Shopper,0,309.18,1,0
C00590,2023-01-14,33,M,DE,VIP,0,6190.99,0,1
C00591,2022-07-15,49,F,DE,Regular,0,1085.09,0,1
C00592,2023-02-11,25,F,US,Regular,0,909.24,1,0
C00593,2021-06-22,42,M,AU,Regular,0,648.81,0,1
C00594,2022-10-11,26,F,DE,Budget Shopper,0,540.79,1,0
C00595,2022-06-28,41,F,AU,Budget Shopper,1,324.81,0,1
C00596,2020-06-05,30,M,IN,Premium,0,1788.63,1,1
C00597,2021-09-28,32,M,CA,Regular,0,837.17,1,0
C00598,2024-07-12,44,F,JP,Occasional Visitor,0,732.23,1,0
C00599,2021-08-19,43,M,US,Regular,0,797.2,0,0
C00600,2021-03-15,33,M,US,Regular,1,838.78,1,1
C00601,2020-02-03,29,F,US,Premium,0,2966.99,1,1
C00602,2021-07-08,54,M,US,VIP,0,5209.86,0,0
C00603,2022-03-07,42,M,CA,Premium,0,2409.23,1,1
C00604,2024-04-27,30,M,US,Occasional Visitor,1,887.24,0,1
C00605,2021-11-15,27,F,DE,Premium,0,1764.6,1,0
C00606,2023-06-28,47,F,JP,VIP,0,5454.34,1,1
C00607,2021-11-15,36,M,AU,Budget Shopper,1,553.35,0,0
C00608,2022-06-27,33,M,UK,Premium,0,1785.8,1,0
C00609,2021-04-12,36,Prefer not to say,MX,Regular,0,1264.09,0,1
C00610,2023-12-19,39,F,AU,Regular,0,1164.81,1,1
C00611,2021-04-07,34,F,AU,Premium,0,2557.39,0,1
C00612,2023-12-18,49,M,US,Occasional Visitor,1,1133.25,1,1
C00613,2023-08-18,50,M,DE,Occasional Visitor,0,824.47,1,1
C00614,2022-10-12,41,M,US,Budget Shopper,0,384.57,0,0
C00615,2021-05-24,51,F,US,Premium,0,2478.18,1,0
C00616,2023-05-28,35,Non-binary,US,Premium,0,2407.96,1,1
C00617,2021-08-16,43,M,FR,Regular,0,795.1,1,1
C00618,2022-06-17,47,F,US,Budget Shopper,0,247.0,0,0
C00619,2024-02-23,47,F,UK,Budget Shopper,1,491.86,1,1
C00620,2022-10-27,45,F,DE,Premium,0,2965.87,1,0
C00621,2023-09-03,42,F,US,Regular,0,1361.95,1,0
C00622,2024-03-31,58,M,US,Occasional Visitor,1,856.5,1,0
C00623,2024-01-20,28,Prefer not to say,IN,Regular,0,1531.76,1,1
C00624,2023-10-08,33,M,BR,Occasional Visitor,0,834.9,1,0
C00625,2023-10-31,32,M,IN,Regular,0,1045.77,1,0
C00626,2022-01-10,30,M,FR,Premium,0,2522.44,1,1
C00627,2022-03-23,18,F,US,Budget Shopper,0,408.37,1,0
C00628,2021-10-06,51,M,US,Regular,0,751.5,1,0
C00629,2021-10-27,22,F,UK,Premium,0,1812.77,0,0
C00630,2020-01-04,37,Non-binary,BR,VIP,0,4400.79,1,1
C00631,2022-06-30,18,F,US,Premium,0,2919.7,1,0
C00632,2021-10-29,42,Prefer not to say,US,Budget Shopper,0,319.12,1,1
C00633,2022-05-12,25,Non-binary,AU,Regular,0,832.13,1,0
C00634,2021-09-04,21,F,CA,Budget Shopper,0,600.66,1,1
C00635,2022-08-17,37,F,UK,Budget Shopper,0,455.4,0,1
C00636,2021-04-18,26,F,IN,Premium,0,2280.4,1,1
C00637,2020-08-27,28,F,CA,Premium,0,2175.13,1,1
C00638,2023-02-07,37,M,BR,Premium,0,3559.56,0,1
C00639,2022-08-26,44,Non-binary,US,VIP,0,5700.37,0,0
C00640,2021-05-09,25,F,UK,Premium,0,2551.17,1,1
C00641,2020-03-14,23,Non-binary,US,Premium,0,2518.47,1,1
C00642,2023-12-15,35,M,US,Budget Shopper,0,551.18,1,0
C00643,2023-06-09,41,M,US,Budget Shopper,1,731.03,0,0
C00644,2022-12-10,52,F,US,Regular,0,997.17,0,0
C00645,2022-02-10,22,F,US,VIP,0,5210.89,1,1
C00646,2021-01-10,31,M,UK,Budget Shopper,0,503.64,0,1
C00647,2022-08-28,49,F,US,Regular,0,1348.44,0,1
C00648,2020-08-28,58,F,US,Premium,0,3422.92,1,0
C00649,2023-04-12,23,M,UK,Budget Shopper,0,426.47,0,1
C00650,2024-04-03,26,F,US,Regular,0,1224.61,1,0
C00651,2021-11-08,39,M,US,VIP,0,5220.27,1,1
C00652,2022-02-09,28,F,JP,Premium,1,1564.36,0,1
C00653,2023-05-02,25,M,UK,Budget Shopper,1,621.27,0,1
C00654,2023-04-01,37,M,AU,VIP,0,6954.26,1,1
C00655,2021-02-18,53,Prefer not to say,US,Regular,0,1325.42,1,0
C00656,2021-01-30,19,M,UK,VIP,0,4209.88,1,0
C00657,2021-12-09,52,F,US,Budget Shopper,0,330.41,1,0
C00658,2023-07-04,28,F,UK,Regular,0,1276.3,1,0
C00659,2022-07-26,39,M,IN,Regular,1,803.16,1,1
C00660,2023-09-13,54,Non-binary,BR,Budget Shopper,0,377.52,0,1
C00661,2023-05-29,38,M,UK,VIP,0,5261.67,0,1
C00662,2023-09-06,31,F,US,Budget Shopper,0,591.98,0,1
C00663,2021-01-24,43,F,FR,Budget Shopper,1,457.98,1,0
C00664,2024-06-15,32,F,DE,Regular,0,1043.17,0,0
C00665,2023-04-30,41,M,UK,Premium,0,2332.86,1,0
C00666,2020-02-25,32,F,UK,Premium,0,1850.36,0,1
C00667,2024-01-13,45,Prefer not to say,UK,Occasional Visitor,1,723.98,1,1
C00668,2023-12-06,18,F,US,Budget Shopper,1,297.82,0,1
C00669,2022-08-21,22,F,UK,Regular,0,1302.25,1,0
C00670,2022-11-27,18,M,US,Budget Shopper,0,848.53,1,1
C00671,2021-02-07,34,M,CA,Regular,1,1116.52,1,0
C00672,2024-04-22,18,F,UK,Occasional Visitor,0,1038.21,1,0
C00673,2022-04-30,26,M,UK,Premium,0,2243.01,1,1
C00674,2022-04-04,21,F,US,Regular,0,729.73,0,1
C00675,2022-01-27,52,M,DE,Regular,1,1719.08,1,1
C00676,2022-11-23,23,M,UK,VIP,0,3942.93,1,0
C00677,2022-07-27,19,M,US,Regular,0,1360.45,1,0
C00678,2021-12-03,37,M,US,Budget Shopper,0,527.01,1,1
C00679,2022-04-24,55,F,US,Regular,0,1426.47,0,1
C00680,2022-09-21,33,F,US,Budget Shopper,0,491.61,0,1
C00681,2021-11-28,34,M,CA,Budget Shopper,0,354.52,1,1
C00682,2022-12-16,50,M,US,Budget Shopper,0,416.91,1,0
C00683,2024-01-04,45,M,US,Regular,0,1746.86,1,1
C00684,2023-08-06,40,F,US,Regular,0,1187.91,1,1
C00685,2022-11-25,28,M,US,Regular,0,1698.79,1,1
C00686,2023-05-19,40,F,US,Regular,0,998.92,1,1
C00687,2024-08-11,18,F,MX,Occasional Visitor,0,942.76,1,1
C00688,2021-09-11,27,M,CA,Premium,0,1629.65,1,1
C00689,2022-02-07,52,M,DE,Regular,0,1108.19,1,1
C00690,2023-04-22,50,M,US,Budget Shopper,0,777.89,1,1
C00691,2020-06-09,40,M,BR,VIP,0,4020.23,1,0
C00692,2023-05-11,18,M,CA,Budget Shopper,0,413.7,1,0
C00693,2024-02-18,20,Prefer not to say,UK,Regular,0,1327.59,0,0
C00694,2022-06-24,26,M,FR,VIP,0,5143.27,1,1
C00695,2022-07-08,32,M,US,Regular,0,1621.44,1,1
C00696,2022-11-16,19,F,JP,Premium,0,2255.44,0,0
C00697,2022-11-11,32,Non-binary,US,Regular,0,1118.92,1,1
C00698,2021-11-20,56,F,IN,Premium,0,2590.11,0,1
C00699,2023-12-24,39,F,JP,Budget Shopper,0,365.53,1,1
C00700,2021-09-04,37,M,UK,Budget Shopper,1,337.67,1,0
C00701,2023-09-22,22,F,IN,Regular,0,717.81,1,0
C00702,2023-05-18,18,F,US,Budget Shopper,1,86.52,1,0
C00703,2021-11-06,20,F,DE,VIP,0,4893.71,1,0
C00704,2021-04-09,18,M,US,Budget Shopper,0,337.41,1,0
C00705,2023-09-05,35,M,US,Regular,0,951.77,1,1
C00706,2020-10-06,39,F,UK,Premium,0,3012.05,0,1
C00707,2023-02-16,23,M,CA,Premium,0,1832.46,1,1
C00708,2023-10-08,36,F,CA,Regular,0,1289.7,0,1
C00709,2022-04-09,52,M,US,Regular,1,665.45,1,0
C00710,2023-06-15,58,F,US,Occasional Visitor,1,663.0,0,1
C00711,2021-09-27,44,M,US,Premium,0,3444.64,1,0
C00712,2020-03-14,32,Non-binary,DE,Premium,0,2143.3,1,1
C00713,2023-06-13,43,F,US,VIP,0,6609.76,1,1
C00714,2022-03-27,51,F,UK,Premium,1,3813.25,1,1
C00715,2021-10-28,18,M,MX,Budget Shopper,0,447.64,0,0
C00716,2023-10-23,52,F,MX,Regular,0,916.92,0,0
C00717,2021-01-25,28,M,UK,Budget Shopper,0,229.97,0,1
C00718,2021-12-01,28,M,US,Premium,0,2575.08,0,1
C00719,2023-08-04,30,M,CA,Occasional Visitor,1,875.85,1,1
C00720,2021-03-11,38,M,UK,Regular,1,1311.95,1,0
C00721,2021-11-08,21,F,US,Regular,0,1482.62,1,1
C00722,2022-01-11,31,M,MX,Budget Shopper,0,371.76,1,0
C00723,2024-07-25,41,F,US,Occasional Visitor,0,1174.22,0,0
C00724,2024-02-11,37,F,US,Budget Shopper,1,464.78,1,0
C00725,2023-09-17,39,F,UK,Budget Shopper,0,545.46,0,1
C00726,2023-08-03,31,M,BR,Budget Shopper,0,491.57,0,1
C00727,2022-12-23,43,F,AU,Budget Shopper,0,403.58,0,0
C00728,2022-04-19,47,F,US,Regular,0,770.32,1,1
C00729,2021-11-22,46,M,FR,Regular,0,1157.83,1,1
C00730,2024-04-21,40,M,IN,Regular,0,834.85,1,1
C00731,2022-10-28,46,M,FR,Budget Shopper,0,472.45,0,0
C00732,2022-12-22,45,M,US,Budget Shopper,1,448.48,1,1
C00733,2021-01-20,67,M,CA,Regular,1,1000.38,1,1
C00734,2022-08-08,49,M,IN,Budget Shopper,0,275.09,1,0
C00735,2022-05-19,33,F,US,Premium,0,499.73,1,1
C00736,2022-09-24,24,F,CA,Budget Shopper,0,604.88,0,1
C00737,2023-02-23,31,M,DE,Regular,0,1409.51,1,1
C00738,2023-10-31,31,Non-binary,DE,Regular,0,395.54,0,0
C00739,2021-01-28,41,M,US,Regular,0,1215.0,1,1
C00740,2024-02-29,26,M,US,Budget Shopper,0,527.15,0,0
C00741,2023-11-09,49,M,CA,Budget Shopper,1,334.49,1,1
C00742,2021-06-19,18,M,US,VIP,0,6122.32,1,1
C00743,2023-09-02,18,F,US,Budget Shopper,0,642.27,0,1
C00744,2021-03-26,33,M,UK,Regular,0,1391.33,1,0
C00745,2022-01-29,24,F,US,Regular,0,1579.83,0,0
C00746,2021-05-18,19,F,UK,Regular,1,1375.03,0,1
C00747,2023-03-22,27,M,MX,Regular,0,871.35,1,1
C00748,2022-12-28,25,F,UK,Premium,0,2410.42,1,1
C00749,2022-02-06,35,F,US,Premium,1,2631.26,0,0
C00750,2023-06-27,27,F,US,Budget Shopper,0,689.87,0,1
C00751,2021-07-02,28,M,UK,Regular,1,1030.95,1,1
C00752,2024-04-06,34,F,UK,Budget Shopper,0,420.96,1,1
C00753,2021-09-04,47,M,IN,Regular,0,645.17,0,0
C00754,2021-11-02,52,M,DE,Premium,0,2923.86,0,0
C00755,2023-05-22,36,F,US,Budget Shopper,0,526.15,1,1
C00756,2023-12-30,37,M,US,Regular,0,861.7,1,1
C00757,2023-04-06,32,M,CA,VIP,0,5963.17,1,1
C00758,2023-02-03,40,M,US,Budget Shopper,0,457.48,0,0
C00759,2023-01-06,39,F,UK,Regular,0,735.7,1,1
C00760,2021-06-16,50,M,US,Premium,0,3198.49,1,0
C00761,2022-12-26,18,M,UK,Budget Shopper,1,242.11,0,1
C00762,2023-05-12,32,F,CA,Budget Shopper,0,517.97,0,1
C00763,2023-04-06,39,M,IN,Budget Shopper,0,486.15,0,1
C00764,2022-01-25,34,M,US,VIP,0,2951.55,0,0
C00765,2022-07-17,23,F,BR,Budget Shopper,0,540.68,1,1
C00766,2021-09-07,19,Prefer not to say,CA,Budget Shopper,0,413.32,1,1
C00767,2021-03-11,44,F,FR,Budget Shopper,0,710.45,1,1
C00768,2022-06-21,25,M,CA,Budget Shopper,1,625.5,1,0
C00769,2022-05-21,18,M,IN,Regular,0,1160.82,1,1
C00770,2023-02-15,45,F,DE,Budget Shopper,1,188.54,0,1
C00771,2024-02-23,40,M,US,Regular,0,947.19,1,0
C00772,2023-06-15,33,F,US,Regular,0,925.99,0,0
C00773,2022-10-24,24,F,JP,Premium,0,3126.22,1,1
C00774,2023-01-08,33,F,UK,Budget Shopper,0,522.25,0,1
C00775,2023-03-29,49,M,IN,VIP,0,5396.12,1,0
C00776,2024-04-13,18,Non-binary,IN,Regular,0,1379.78,0,1
C00777,2021-07-15,18,M,US,Budget Shopper,0,703.83,1,1
C00778,2022-03-26,27,F,IN,Premium,1,3275.29,1,0
C00779,2021-10-07,34,M,US,VIP,0,5682.75,0,1
C00780,2024-05-25,29,F,US,Budget Shopper,0,466.02,1,1
C00781,2020-01-21,42,M,DE,VIP,0,5543.67,0,0
C00782,2021-09-25,48,M,IN,Regular,0,1090.93,0,1
C00783,2021-06-15,38,M,UK,Regular,0,1316.15,1,1
C00784,2023-09-25,41,M,US,Occasional Visitor,0,686.44,1,0
C00785,2021-05-03,38,Prefer not to say,CA,Regular,0,1348.45,1,0
C00786,2022-09-24,35,F,FR,Premium,0,2427.91,1,1
C00787,2022-09-23,19,F,DE,Regular,0,1206.16,0,0
C00788,2022-05-07,22,F,US,Premium,0,1682.24,1,0
C00789,2024-06-29,18,M,US,Regular,0,1024.76,1,1
C00790,2023-04-06,33,M,CA,Budget Shopper,0,555.82,0,0
C00791,2022-09-04,37,M,US,Regular,0,1049.87,0,1
C00792,2021-12-07,18,F,IN,Regular,1,454.63,1,0
C00793,2023-08-21,35,F,US,Budget Shopper,1,345.75,1,0
C00794,2022-10-09,24,M,UK,Budget Shopper,0,542.73,1,1
C00795,2023-08-24,22,M,IN,Regular,0,1513.68,0,0
C00796,2021-01-30,27,M,CA,Budget Shopper,1,470.93,1,0
C00797,2021-07-28,21,F,AU,Budget Shopper,0,438.88,0,0
C00798,2020-06-14,42,M,US,Premium,0,3031.35,1,0
C00799,2022-05-19,32,M,UK,Premium,0,2406.54,0,1
C00800,2021-10-23,44,M,FR,Premium,0,2845.85,1,0
C00801,2022-02-09,29,M,BR,Regular,0,1018.68,1,1
C00802,2021-01-30,30,F,DE,VIP,0,4492.26,0,1
C00803,2023-02-14,57,Prefer not to say,US,Regular,0,1326.04,0,1
C00804,2024-05-17,18,M,US,Budget Shopper,0,584.06,1,1
C00805,2024-06-24,50,M,IN,Budget Shopper,0,459.9,1,0
C00806,2021-08-24,54,M,CA,Premium,0,1725.47,1,1
C00807,2023-05-06,44,F,US,Budget Shopper,0,291.35,1,1
C00808,2021-04-17,31,F,UK,Regular,0,677.2,1,1
C00809,2024-11-29,52,F,US,Occasional Visitor,0,673.35,1,0
C00810,2021-01-23,31,F,US,Budget Shopper,1,539.57,1,1
C00811,2022-03-13,26,Non-binary,BR,Budget Shopper,0,291.8,1,1
C00812,2024-07-24,30,M,CA,Occasional Visitor,1,479.92,1,0
C00813,2024-05-22,28,M,US,Regular,0,1203.83,0,0
C00814,2021-08-07,23,M,BR,Budget Shopper,0,696.09,0,1
C00815,2022-04-23,48,F,MX,VIP,0,6360.98,1,1
C00816,2020-08-27,25,M,BR,VIP,0,2697.96,0,0
