transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,discount_applied,status,payment_method,shipping_cost
T089425,C04999,P0081,2023-01-02 22:43:00,1,107.45,107.45,0,completed,paypal,0.0
T096919,C01581,P0098,2023-01-02 22:46:24,1,38.65,38.65,20,completed,credit_card,5.83
T077872,C08649,P0140,2023-01-02 22:57:03,1,15.96,15.96,0,completed,paypal,4.08
T060511,C06860,P0309,2023-01-02 23:02:01,1,53.32,53.32,0,completed,google_pay,0.0
T067473,C07541,P0282,2023-01-02 23:05:18,1,53.92,53.92,0,pending,debit_card,0.0
T085816,C07369,P0830,2023-01-02 23:12:44,1,18.05,18.05,40,completed,apple_pay,6.6
T062065,C03175,P0229,2023-01-02 23:13:18,1,14.12,14.12,20,completed,apple_pay,4.09
T023033,C08090,P0288,2023-01-02 23:33:21,1,92.7,92.7,0,completed,debit_card,0.0
T002478,C09276,P0090,2023-01-02 23:38:48,1,5.71,5.71,0,completed,google_pay,4.57
T109748,C07394,P0174,2023-01-02 23:53:28,1,30.83,30.83,25,pending,credit_card,9.67
T103904,C00256,P0978,2023-01-02 23:54:27,1,18.29,18.29,40,cancelled,paypal,4.73
T002079,C03670,P0875,2023-01-02 23:55:06,1,11.6,11.6,0,completed,credit_card,8.95
T119331,C05292,P0890,2023-01-03 00:01:53,1,31.49,31.49,0,cancelled,google_pay,4.98
T091060,C01952,P0401,2023-01-03 00:06:41,1,92.42,92.42,0,completed,paypal,0.0
T080284,C08405,P0729,2023-01-03 00:06:53,1,17.88,17.88,0,completed,credit_card,9.21
T035067,C06692,P0693,2023-01-03 00:22:08,1,12.98,12.98,5,completed,debit_card,6.61
T058739,C07863,P0250,2023-01-03 00:35:34,1,24.99,24.99,0,completed,debit_card,4.84
T101126,C03136,P0166,2023-01-03 01:06:49,1,14.44,14.44,0,completed,credit_card,5.4
T021119,C03976,P0748,2023-01-03 01:27:25,1,27.8,27.8,0,completed,paypal,8.48
T077414,C08743,P0403,2023-01-03 01:53:23,2,37.76,75.52,0,completed,credit_card,0.0
T100764,C00735,P0776,2023-01-03 02:08:20,2,29.44,58.88,0,cancelled,debit_card,0.0
T112696,C01161,P0320,2023-01-03 02:12:45,1,12.89,12.89,10,refunded,paypal,5.63
T037814,C04913,P0458,2023-01-03 02:17:46,4,12.92,51.68,0,cancelled,credit_card,0.0
T019912,C04453,P0399,2023-01-03 02:23:16,1,38.63,38.63,0,cancelled,apple_pay,8.97
T117400,C01024,P0017,2023-01-03 02:26:31,1,70.55,70.55,10,pending,credit_card,0.0
T094603,C03654,P0986,2023-01-03 02:27:24,1,11.73,11.73,0,completed,paypal,5.15
T042195,C07861,P0696,2023-01-03 02:29:09,1,28.96,28.96,0,completed,credit_card,5.9
T095959,C01346,P0013,2023-01-03 02:31:28,1,10.75,10.75,0,completed,debit_card,7.12
T019862,C09633,P0479,2023-01-03 02:35:56,1,23.73,23.73,0,completed,google_pay,4.13
T080672,C00925,P0873,2023-01-03 03:00:45,1,32.59,32.59,0,completed,credit_card,8.14
T070925,C08022,P0257,2023-01-03 03:06:03,1,53.97,53.97,0,completed,debit_card,0.0
T033510,C01069,P0674,2023-01-03 03:13:41,1,13.81,13.81,15,completed,paypal,4.84
T090984,C02424,P0847,2023-01-03 03:14:57,1,58.45,58.45,40,completed,credit_card,0.0
T045534,C06290,P0653,2023-01-03 03:18:20,1,43.12,43.12,0,pending,credit_card,5.67
T108583,C08826,P0054,2023-01-03 03:27:57,1,27.99,27.99,20,refunded,google_pay,4.62
T001634,C01190,P0125,2023-01-03 03:29:30,1,33.36,33.36,0,completed,bank_transfer,5.78
T045207,C05531,P0470,2023-01-03 03:30:17,1,133.8,133.8,0,completed,debit_card,0.0
T082624,C02300,P0556,2023-01-03 04:04:27,1,47.28,47.28,0,completed,debit_card,5.13
T005424,C00200,P0077,2023-01-03 04:10:59,1,38.84,38.84,0,completed,credit_card,6.93
T117587,C02825,P0080,2023-01-03 04:23:12,3,198.68,596.04,0,cancelled,credit_card,0.0
T102388,C05483,P0484,2023-01-03 04:25:57,1,56.36,56.36,0,pending,debit_card,0.0
T073867,C00757,P0324,2023-01-03 04:28:29,1,51.1,51.1,30,completed,debit_card,0.0
T047896,C02761,P0214,2023-01-03 04:34:11,1,32.94,32.94,0,completed,apple_pay,5.86
T106656,C03781,P0681,2023-01-03 04:35:12,1,36.33,36.33,0,completed,debit_card,8.61
T026022,C05532,P0889,2023-01-03 04:37:22,1,31.53,31.53,50,completed,paypal,5.31
T044181,C01145,P0337,2023-01-03 05:27:22,1,8.7,8.7,0,completed,google_pay,4.8
T017869,C05891,P0187,2023-01-03 05:29:28,1,70.8,70.8,0,completed,credit_card,0.0
T075981,C00916,P0782,2023-01-03 05:34:31,1,67.13,67.13,40,completed,credit_card,0.0
T080804,C00018,P0495,2023-01-03 05:34:46,1,38.15,38.15,0,completed,credit_card,5.93
T020694,C02137,P0668,2023-01-03 05:35:33,1,31.24,31.24,50,completed,credit_card,8.33
T041257,C03492,P0594,2023-01-03 05:41:19,1,21.46,21.46,50,cancelled,bank_transfer,5.83
T001185,C04498,P0361,2023-01-03 06:10:39,1,16.01,16.01,0,cancelled,paypal,4.33
T089289,C01995,P0136,2023-01-03 06:28:01,1,110.43,110.43,0,completed,debit_card,0.0
T104597,C00009,P0090,2023-01-03 06:32:41,2,5.71,11.42,0,completed,debit_card,6.01
T092654,C06627,P0799,2023-01-03 06:33:28,1,146.47,146.47,0,pending,paypal,0.0
T078768,C03742,P0632,2023-01-03 06:45:49,1,69.38,69.38,0,completed,debit_card,0.0
T095725,C05351,P0543,2023-01-03 06:46:33,1,18.96,18.96,0,completed,credit_card,9.04
T094455,C01415,P0265,2023-01-03 07:08:30,1,43.86,43.86,0,completed,apple_pay,5.41
T047636,C00737,P0491,2023-01-03 07:14:03,1,89.06,89.06,0,completed,debit_card,0.0
T098553,C07337,P0379,2023-01-03 07:34:48,1,9.36,9.36,0,completed,credit_card,7.04
T000322,C00061,P0628,2023-01-03 07:36:28,2,12.5,25.0,0,completed,credit_card,4.74
T049190,C04103,P0668,2023-01-03 07:38:31,1,31.24,31.24,50,cancelled,google_pay,8.67
T009469,C06884,P0123,2023-01-03 07:39:47,1,58.96,58.96,10,refunded,credit_card,0.0
T005289,C00746,P0167,2023-01-03 07:46:12,1,18.52,18.52,5,completed,paypal,6.63
T117001,C02991,P0929,2023-01-03 07:46:31,1,19.45,19.45,0,completed,credit_card,4.94
T024083,C06280,P0023,2023-01-03 07:48:43,1,23.9,23.9,40,completed,credit_card,5.34
T018859,C06196,P0743,2023-01-03 08:21:31,1,13.52,13.52,5,completed,credit_card,6.9
T062144,C01139,P0301,2023-01-03 08:27:38,1,34.47,34.47,0,completed,credit_card,9.58
T009093,C07367,P0205,2023-01-03 08:42:55,1,17.21,17.21,0,completed,debit_card,4.21
T083026,C04973,P0890,2023-01-03 08:43:12,1,31.49,31.49,0,pending,credit_card,9.66
T007598,C02391,P0598,2023-01-03 08:48:25,1,14.28,14.28,0,pending,debit_card,9.24
T035780,C08228,P0126,2023-01-03 08:49:52,1,41.36,41.36,25,completed,apple_pay,9.52
T066542,C09165,P0905,2023-01-03 08:50:47,1,29.91,29.91,0,completed,credit_card,4.82
T119864,C00865,P0764,2023-01-03 09:00:13,1,12.94,12.94,0,completed,paypal,6.76
T058659,C08537,P0063,2023-01-03 09:09:12,1,22.74,22.74,0,completed,credit_card,6.52
T075703,C04571,P0449,2023-01-03 09:16:43,1,90.2,90.2,0,cancelled,bank_transfer,0.0
T008599,C04842,P0343,2023-01-03 09:25:48,1,7.6,7.6,0,pending,paypal,9.93
T117733,C00011,P0289,2023-01-03 09:30:00,1,55.16,55.16,0,pending,google_pay,0.0
T095616,C07216,P0309,2023-01-03 09:38:45,1,53.32,53.32,0,pending,debit_card,0.0
T041445,C01479,P0365,2023-01-03 09:41:53,2,32.5,65.0,0,cancelled,credit_card,0.0
T044165,C03871,P0785,2023-01-03 09:44:05,1,43.44,43.44,0,cancelled,credit_card,9.19
T084888,C00867,P0013,2023-01-03 09:48:50,1,10.75,10.75,0,refunded,credit_card,6.19
T055248,C07339,P0984,2023-01-03 10:03:58,1,113.47,113.47,0,cancelled,credit_card,0.0
T069581,C08694,P0691,2023-01-03 10:06:12,1,23.3,23.3,0,completed,credit_card,8.67
T036685,C07492,P0537,2023-01-03 10:08:05,1,14.3,14.3,30,completed,apple_pay,6.82
T074991,C04246,P0854,2023-01-03 10:10:10,1,21.66,21.66,50,cancelled,credit_card,5.24
T089426,C01233,P0341,2023-01-03 10:11:24,1,21.48,21.48,0,cancelled,paypal,5.43
T111105,C05660,P0689,2023-01-03 10:21:38,1,34.07,34.07,0,pending,paypal,8.92
T035382,C09823,P0528,2023-01-03 10:25:25,1,18.87,18.87,0,completed,paypal,4.6
T014839,C01249,P0440,2023-01-03 10:30:52,1,14.71,14.71,30,completed,debit_card,9.94
T013764,C08537,P0755,2023-01-03 10:34:04,1,37.35,37.35,0,completed,credit_card,6.09
T001857,C01059,P0030,2023-01-03 10:40:44,1,73.08,73.08,0,refunded,bank_transfer,0.0
T085612,C01254,P0658,2023-01-03 10:45:38,1,85.97,85.97,0,completed,credit_card,0.0
T118720,C05294,P0068,2023-01-03 10:54:42,1,21.47,21.47,0,completed,credit_card,4.29
T054215,C02172,P0789,2023-01-03 11:06:56,1,26.58,26.58,50,completed,credit_card,5.29
T104516,C01849,P0046,2023-01-03 11:11:49,1,142.47,142.47,10,completed,credit_card,0.0
T044725,C01305,P0465,2023-01-03 11:14:49,1,359.8,359.8,0,completed,apple_pay,0.0
T104849,C02330,P0249,2023-01-03 11:22:16,2,119.98,239.96,10,pending,paypal,0.0
T017428,C01059,P0544,2023-01-03 11:45:26,1,40.89,40.89,0,pending,google_pay,5.58
T061662,C09535,P0618,2023-01-03 11:47:55,1,81.51,81.51,0,pending,credit_card,0.0
T102008,C00798,P0855,2023-01-03 11:49:36,1,12.33,12.33,0,completed,debit_card,5.58
T065064,C06350,P0257,2023-01-03 11:50:19,1,53.97,53.97,0,completed,apple_pay,0.0
T008535,C05673,P0953,2023-01-03 12:11:05,1,46.82,46.82,15,cancelled,credit_card,7.58
T060864,C07991,P0649,2023-01-03 12:25:09,1,22.78,22.78,0,completed,paypal,5.22
T087889,C01562,P0154,2023-01-03 12:58:01,1,76.48,76.48,0,pending,google_pay,0.0
T064665,C01006,P0804,2023-01-03 13:01:45,1,10.01,10.01,0,completed,credit_card,7.74
T116655,C04776,P0832,2023-01-03 13:11:53,1,39.46,39.46,0,completed,debit_card,6.02
T071841,C02498,P0539,2023-01-03 13:13:07,1,64.98,64.98,0,completed,paypal,0.0
T107830,C05519,P0340,2023-01-03 13:14:27,1,23.88,23.88,20,refunded,bank_transfer,6.09
T021587,C01217,P0377,2023-01-03 13:15:49,1,38.44,38.44,50,completed,debit_card,8.9
T064347,C02342,P0819,2023-01-03 13:17:12,1,43.98,43.98,20,pending,credit_card,6.14
T036290,C03941,P0448,2023-01-03 13:17:47,1,20.13,20.13,0,completed,paypal,9.75
T046418,C09619,P0034,2023-01-03 13:23:33,1,11.66,11.66,40,completed,google_pay,5.26
T011807,C01816,P0154,2023-01-03 13:29:45,2,76.48,152.96,0,completed,apple_pay,0.0
T032183,C02961,P0399,2023-01-03 13:36:13,1,38.63,38.63,0,completed,google_pay,8.3
T046642,C04587,P0718,2023-01-03 13:39:27,1,36.95,36.95,0,completed,bank_transfer,6.11
T080099,C08123,P0501,2023-01-03 13:39:36,1,5.7,5.7,15,pending,credit_card,9.19
T080954,C06986,P0668,2023-01-03 13:42:46,1,31.24,31.24,50,completed,bank_transfer,4.83
T023568,C01371,P0272,2023-01-03 13:47:21,3,27.83,83.49,0,completed,debit_card,0.0
T112335,C01827,P0717,2023-01-03 13:47:51,1,23.15,23.15,10,completed,credit_card,8.89
T054442,C02780,P0640,2023-01-03 14:02:18,1,73.38,73.38,0,cancelled,apple_pay,0.0
T036195,C01577,P0927,2023-01-03 14:04:46,1,27.17,27.17,50,completed,debit_card,7.21
T041377,C08825,P0218,2023-01-03 14:05:11,4,87.92,351.69,5,pending,debit_card,0.0
T033491,C02299,P0247,2023-01-03 14:15:19,1,25.77,25.77,0,refunded,paypal,8.18
T088235,C06856,P0674,2023-01-03 14:32:30,1,13.81,13.81,15,cancelled,debit_card,9.58
T049266,C03153,P0046,2023-01-03 14:37:04,1,142.47,142.47,10,completed,apple_pay,0.0
T070789,C03124,P0490,2023-01-03 14:52:44,1,125.15,125.15,0,completed,paypal,0.0
T098510,C01935,P0704,2023-01-03 14:57:57,1,16.97,16.97,0,pending,credit_card,4.85
T049397,C01073,P0622,2023-01-03 15:04:59,1,76.44,76.44,0,completed,debit_card,0.0
T048664,C04452,P0915,2023-01-03 15:10:47,4,77.27,309.08,0,completed,credit_card,0.0
T028826,C01335,P0653,2023-01-03 15:19:41,1,43.12,43.12,0,completed,paypal,6.91
T114487,C09145,P0308,2023-01-03 15:21:19,1,35.87,35.87,0,completed,google_pay,5.58
T042742,C04824,P0351,2023-01-03 15:28:21,1,12.69,12.69,0,cancelled,credit_card,7.2
T064609,C06289,P0272,2023-01-03 15:33:07,1,27.83,27.83,0,completed,credit_card,5.18
T101573,C05043,P0321,2023-01-03 15:39:42,1,19.76,19.76,50,completed,paypal,7.46
T049510,C07439,P0828,2023-01-03 15:40:59,1,144.76,144.76,0,completed,credit_card,0.0
T065707,C08427,P0511,2023-01-03 15:52:38,1,46.06,46.06,15,completed,credit_card,8.68
T083287,C03596,P0606,2023-01-03 16:01:52,2,95.64,191.29,50,pending,debit_card,0.0
T029277,C08208,P0477,2023-01-03 16:02:43,1,56.84,56.84,25,refunded,paypal,0.0
T100403,C08681,P0411,2023-01-03 16:04:41,1,24.03,24.03,0,pending,paypal,4.94
T096980,C01230,P0109,2023-01-03 16:22:46,1,38.95,38.95,10,completed,credit_card,6.38
T005076,C05923,P0554,2023-01-03 16:27:40,1,15.67,15.67,0,pending,bank_transfer,9.91
T111184,C06382,P0804,2023-01-03 16:45:49,1,10.01,10.01,0,refunded,credit_card,9.32
T007325,C08112,P0534,2023-01-03 16:47:03,1,10.83,10.83,10,completed,debit_card,4.86
T026201,C06455,P0971,2023-01-03 16:59:07,1,258.08,258.08,0,completed,credit_card,0.0
T069946,C03960,P0972,2023-01-03 17:11:16,1,54.58,54.58,0,pending,paypal,0.0
T087496,C01048,P0286,2023-01-03 17:12:37,1,27.33,27.33,30,completed,credit_card,8.05
T031345,C06526,P0075,2023-01-03 17:20:15,1,8.0,8.0,30,completed,google_pay,5.17
T109235,C00251,P0607,2023-01-03 18:11:12,1,118.58,118.58,40,refunded,paypal,0.0
T109726,C02166,P0988,2023-01-03 18:22:33,1,17.14,17.14,0,completed,apple_pay,9.58
T097303,C06336,P0922,2023-01-03 18:24:24,1,141.17,141.17,0,pending,credit_card,0.0
T021725,C00698,P0419,2023-01-03 18:40:00,1,12.56,12.56,5,pending,credit_card,6.45
T081010,C02579,P0072,2023-01-03 18:49:10,1,173.89,173.89,0,cancelled,google_pay,0.0
T043272,C02564,P0164,2023-01-03 18:49:40,1,25.76,25.76,0,completed,debit_card,8.68
T045928,C08144,P0314,2023-01-03 18:53:19,1,27.22,27.22,10,completed,debit_card,4.53
T114496,C09151,P0084,2023-01-03 18:59:40,1,10.27,10.27,20,completed,apple_pay,6.63
T027717,C03420,P0497,2023-01-03 19:06:54,1,19.79,19.79,0,completed,apple_pay,5.06
T040002,C02235,P0124,2023-01-03 19:26:59,1,11.06,11.06,0,cancelled,paypal,9.03
T063164,C04843,P0956,2023-01-03 19:33:38,1,11.75,11.75,25,cancelled,bank_transfer,5.34
T092867,C01723,P0688,2023-01-03 19:46:24,1,9.67,9.67,0,pending,credit_card,8.21
T050162,C04306,P0400,2023-01-03 19:49:26,1,10.57,10.57,0,completed,credit_card,9.76
T060941,C08744,P0809,2023-01-03 19:54:32,1,198.87,198.87,0,cancelled,apple_pay,0.0
T104131,C05474,P0242,2023-01-03 19:54:59,1,43.31,43.31,5,refunded,google_pay,7.07
T115015,C05368,P0255,2023-01-03 19:59:28,1,24.47,24.47,0,cancelled,bank_transfer,9.46
T069417,C00946,P0139,2023-01-03 20:06:33,1,27.83,27.83,0,completed,credit_card,6.4
T112192,C00244,P0363,2023-01-03 20:18:50,1,43.06,43.06,0,pending,apple_pay,5.76
T057285,C00533,P0071,2023-01-03 20:24:43,1,17.05,17.05,30,cancelled,google_pay,7.63
T112197,C05474,P0315,2023-01-03 20:29:09,1,30.61,30.61,0,refunded,google_pay,4.23
T064837,C03075,P0391,2023-01-03 20:53:44,1,73.11,73.11,0,completed,credit_card,0.0
T041672,C02959,P0972,2023-01-03 21:15:53,1,54.58,54.58,0,cancelled,debit_card,0.0
T079266,C04888,P0521,2023-01-03 21:22:29,1,29.83,29.83,0,cancelled,google_pay,4.82
T096064,C00948,P0131,2023-01-03 21:34:13,1,4.73,4.73,30,cancelled,credit_card,4.59
T029298,C06545,P0826,2023-01-03 21:43:59,1,8.93,8.93,25,completed,credit_card,7.82
T000247,C01283,P0136,2023-01-03 21:55:11,1,110.43,110.43,0,completed,credit_card,0.0
T116347,C00574,P0863,2023-01-03 22:22:58,1,11.4,11.4,40,cancelled,paypal,7.53
T101058,C05640,P0664,2023-01-03 22:28:21,1,9.85,9.85,0,completed,credit_card,6.74
T068760,C01656,P0745,2023-01-03 22:46:38,1,105.02,105.02,0,completed,credit_card,0.0
T022619,C07826,P0108,2023-01-03 23:06:58,1,6.97,6.97,0,cancelled,credit_card,8.98
T083844,C05557,P0139,2023-01-03 23:38:22,1,27.83,27.83,0,completed,google_pay,6.58
T018137,C07740,P0562,2023-01-03 23:42:34,1,98.63,98.63,0,completed,google_pay,0.0
T057228,C04837,P0661,2023-01-03 23:54:10,1,42.72,42.72,0,completed,credit_card,7.25
T010250,C03188,P0008,2023-01-03 23:56:50,1,11.01,11.01,40,refunded,debit_card,6.47
T099308,C00615,P0161,2023-01-03 23:57:35,1,31.46,31.46,20,completed,credit_card,4.26
T059079,C04312,P0347,2023-01-04 00:07:38,3,121.39,364.17,0,completed,google_pay,0.0
T058025,C00212,P0791,2023-01-04 00:16:24,3,50.01,150.03,0,completed,credit_card,0.0
T114458,C08554,P0747,2023-01-04 00:41:59,2,10.47,20.94,0,completed,debit_card,6.76
T067822,C08184,P0804,2023-01-04 00:46:32,1,10.01,10.01,0,completed,credit_card,9.36
T087073,C02527,P0972,2023-01-04 00:46:57,4,54.58,218.32,0,completed,credit_card,0.0
T065323,C08569,P0330,2023-01-04 00:48:26,1,49.73,49.73,0,pending,apple_pay,7.87
T033130,C03420,P0205,2023-01-04 00:51:05,1,17.21,17.21,0,completed,credit_card,9.6
T032925,C05009,P0025,2023-01-04 01:00:07,1,46.47,46.47,0,cancelled,credit_card,6.96
T116847,C02456,P0195,2023-01-04 01:22:30,1,32.87,32.87,0,completed,credit_card,6.54
T013834,C01933,P0196,2023-01-04 01:27:40,1,41.38,41.38,0,cancelled,debit_card,4.14
T051510,C05787,P0146,2023-01-04 01:33:34,1,20.43,20.43,0,completed,credit_card,5.93
T028408,C05335,P0444,2023-01-04 01:36:13,1,14.64,14.64,0,completed,paypal,9.47
T091833,C05337,P0323,2023-01-04 01:50:45,1,29.45,29.45,5,refunded,apple_pay,6.58
T108154,C04530,P0693,2023-01-04 02:18:12,1,12.98,12.98,5,completed,credit_card,5.45
T087747,C01426,P0624,2023-01-04 02:19:25,1,13.76,13.76,0,completed,debit_card,9.04
T066468,C04993,P0085,2023-01-04 02:27:15,2,9.44,18.88,0,completed,debit_card,9.69
T101860,C06053,P0006,2023-01-04 02:28:33,1,43.06,43.06,0,completed,debit_card,4.48
T047750,C03264,P0176,2023-01-04 02:35:43,1,154.57,154.57,0,refunded,credit_card,0.0
T084403,C04347,P0010,2023-01-04 02:38:11,1,57.47,57.47,0,pending,debit_card,0.0
T061160,C08580,P0855,2023-01-04 02:41:31,1,12.33,12.33,0,cancelled,credit_card,8.91
T066599,C07479,P0314,2023-01-04 02:42:59,2,27.22,54.45,10,cancelled,credit_card,0.0
T061373,C07039,P0873,2023-01-04 02:49:36,1,32.59,32.59,0,refunded,credit_card,8.52
T056866,C05728,P0259,2023-01-04 02:53:06,1,88.17,88.17,0,completed,google_pay,0.0
T011459,C07379,P0838,2023-01-04 02:53:51,1,180.95,180.95,0,refunded,debit_card,0.0
T102182,C05494,P0210,2023-01-04 03:17:08,1,10.65,10.65,0,pending,debit_card,4.07
T053352,C02346,P0545,2023-01-04 03:17:48,1,34.81,34.81,20,refunded,paypal,9.42
T095760,C00905,P0492,2023-01-04 03:21:38,1,50.4,50.4,0,completed,paypal,0.0
T078527,C05573,P0083,2023-01-04 03:27:37,3,51.72,155.16,0,cancelled,credit_card,0.0
T016786,C09571,P0938,2023-01-04 03:33:03,1,287.13,287.13,0,pending,debit_card,0.0
T053621,C08012,P0425,2023-01-04 03:55:21,1,70.45,70.45,0,refunded,debit_card,0.0
T025837,C08354,P0458,2023-01-04 03:58:59,1,12.92,12.92,0,completed,debit_card,8.65
T056262,C08592,P0528,2023-01-04 04:01:15,1,18.87,18.87,0,completed,google_pay,4.56
T029915,C07532,P0648,2023-01-04 04:27:48,1,41.16,41.16,0,completed,debit_card,6.45
T052430,C07950,P0727,2023-01-04 04:42:51,1,115.78,115.78,0,completed,credit_card,0.0
T047320,C02494,P0983,2023-01-04 04:47:25,1,34.24,34.24,50,cancelled,credit_card,7.32
T026334,C05961,P0221,2023-01-04 04:58:34,1,73.06,73.06,0,completed,debit_card,0.0
T111449,C02237,P0510,2023-01-04 05:06:36,1,14.8,14.8,0,completed,credit_card,6.99
T055491,C06902,P0206,2023-01-04 05:13:24,1,61.45,61.45,0,completed,debit_card,0.0
T022798,C03903,P0575,2023-01-04 05:29:19,2,20.99,41.98,0,completed,debit_card,4.77
T026039,C02561,P0126,2023-01-04 05:35:19,1,41.36,41.36,25,completed,credit_card,5.51
T111715,C02551,P0110,2023-01-04 05:38:17,1,17.85,17.85,0,cancelled,paypal,6.26
T068173,C09618,P0008,2023-01-04 05:45:48,1,11.01,11.01,40,completed,debit_card,5.28
T107442,C09668,P0859,2023-01-04 05:46:37,1,78.2,78.2,0,pending,bank_transfer,0.0
T052603,C02825,P0053,2023-01-04 05:50:14,2,96.65,193.3,0,completed,credit_card,0.0
T104102,C00052,P0056,2023-01-04 06:14:57,4,235.15,940.6,0,refunded,google_pay,0.0
T095276,C05437,P0012,2023-01-04 06:18:27,5,75.31,376.55,0,completed,paypal,0.0
T053828,C06148,P0648,2023-01-04 06:20:54,2,41.16,82.32,0,completed,debit_card,0.0
T005400,C04693,P0736,2023-01-04 06:24:40,1,19.87,19.87,0,refunded,debit_card,6.42
T099892,C04348,P0574,2023-01-04 06:28:27,1,19.59,19.59,0,completed,paypal,8.39
T089098,C08917,P0652,2023-01-04 06:44:57,1,29.46,29.46,0,refunded,debit_card,9.16
T075527,C02157,P0212,2023-01-04 06:48:29,1,172.16,172.16,5,completed,debit_card,0.0
T106539,C04471,P0267,2023-01-04 06:51:22,1,117.13,117.13,0,pending,google_pay,0.0
T070986,C00675,P0127,2023-01-04 07:07:05,1,7.7,7.7,10,refunded,debit_card,6.02
T002301,C01225,P0549,2023-01-04 07:28:12,1,317.92,317.92,10,completed,credit_card,0.0
T041424,C04948,P0614,2023-01-04 07:33:05,1,59.82,59.82,5,completed,apple_pay,0.0
T095233,C07606,P0758,2023-01-04 07:33:14,2,279.58,559.16,0,completed,paypal,0.0
T023419,C08476,P0176,2023-01-04 08:10:26,2,154.57,309.14,0,completed,bank_transfer,0.0
T010323,C09483,P0063,2023-01-04 08:31:33,1,22.74,22.74,0,completed,apple_pay,8.71
T087553,C04048,P0441,2023-01-04 08:33:50,1,25.83,25.83,0,pending,paypal,9.68
T061532,C08698,P0542,2023-01-04 08:41:08,1,16.89,16.89,0,pending,debit_card,4.79
T005013,C09148,P0545,2023-01-04 08:41:10,2,34.81,69.62,20,refunded,credit_card,0.0
T006582,C03221,P0191,2023-01-04 08:43:36,2,4.6,9.2,50,pending,credit_card,9.16
T000434,C07924,P0718,2023-01-04 08:47:38,1,36.95,36.95,0,completed,paypal,5.11
T030802,C07109,P0726,2023-01-04 08:51:33,1,168.0,168.0,0,refunded,debit_card,0.0
T020088,C09960,P0002,2023-01-04 09:30:50,1,51.45,51.45,0,completed,paypal,0.0
T036201,C00180,P0698,2023-01-04 10:10:23,1,10.86,10.86,0,refunded,google_pay,9.47
T056062,C06129,P0142,2023-01-04 10:20:19,2,15.12,30.24,0,refunded,debit_card,9.09
T084362,C01529,P0057,2023-01-04 10:40:27,1,196.18,196.18,20,completed,debit_card,0.0
T005399,C04631,P0781,2023-01-04 10:42:57,1,40.1,40.1,25,completed,credit_card,4.33
T041684,C02068,P0595,2023-01-04 10:57:09,1,99.46,99.46,0,pending,google_pay,0.0
T064426,C04484,P0676,2023-01-04 11:05:27,1,86.48,86.48,5,completed,paypal,0.0
T103241,C07279,P0350,2023-01-04 11:09:14,1,32.57,32.57,0,completed,bank_transfer,8.6
T032406,C03955,P0300,2023-01-04 11:11:30,1,8.25,8.25,50,completed,credit_card,8.21
T070517,C03002,P0751,2023-01-04 11:25:41,2,31.32,62.64,0,completed,apple_pay,0.0
T016839,C09833,P0610,2023-01-04 11:27:28,1,50.79,50.79,0,completed,google_pay,0.0
T116557,C00218,P0054,2023-01-04 11:34:39,4,27.99,111.97,20,refunded,credit_card,0.0
T100564,C09109,P0598,2023-01-04 11:53:33,1,14.28,14.28,0,refunded,credit_card,7.38
T054156,C03371,P0190,2023-01-04 11:59:03,2,58.5,117.0,0,completed,credit_card,0.0
T099859,C06754,P0481,2023-01-04 12:09:55,1,18.91,18.91,0,completed,apple_pay,7.47
T104283,C00912,P0747,2023-01-04 12:21:37,1,10.47,10.47,0,completed,credit_card,8.53
T102537,C02763,P0321,2023-01-04 12:25:06,1,19.76,19.76,50,cancelled,credit_card,4.05
T109714,C06432,P0687,2023-01-04 12:26:08,1,33.56,33.56,10,completed,apple_pay,5.41
T033985,C02244,P0267,2023-01-04 12:26:29,1,117.13,117.13,0,completed,credit_card,0.0
T113598,C07346,P0134,2023-01-04 12:31:43,1,19.02,19.02,20,refunded,google_pay,7.08
