session_id,customer_id,session_date,device,channel,duration_seconds,pages_viewed,converted,bounced,cart_additions
S001364,C03311,2023-01-04 10:12:24,mobile,paid_search,948,14,0,0,2
S011682,C04184,2023-01-04 10:20:25,desktop,social,187,2,0,0,0
S043364,C00865,2023-01-04 10:32:20,mobile,social,676,9,0,0,2
S026691,C08495,2023-01-04 10:36:17,tablet,social,951,22,0,0,0
S049792,C01741,2023-01-04 10:40:44,tablet,direct,14,1,0,1,2
S042153,C02577,2023-01-04 11:06:01,tablet,social,1152,25,0,0,0
S039249,C01709,2023-01-04 11:23:06,mobile,social,117,1,0,0,2
S005120,C07013,2023-01-04 11:23:40,desktop,direct,10,1,0,1,0
S032190,C00251,2023-01-04 11:29:40,desktop,social,774,9,0,0,2
S007416,C06212,2023-01-04 11:36:15,desktop,paid_search,22,1,0,1,0
S040190,C04058,2023-01-04 11:55:41,mobile,social,20,1,0,1,0
S054410,C02543,2023-01-04 11:55:47,tablet,social,153,1,0,0,0
S073251,C06464,2023-01-04 12:32:02,tablet,email,128,1,0,0,0
S021272,C08460,2023-01-04 12:45:36,tablet,referral,675,11,0,0,0
S024837,C08289,2023-01-04 12:49:14,desktop,organic,81,1,0,0,0
S014701,C09820,2023-01-04 13:27:36,tablet,email,445,11,0,0,1
S000023,C04496,2023-01-04 13:29:42,tablet,paid_search,393,4,0,0,0
S008276,C09327,2023-01-04 13:34:10,tablet,direct,32,1,0,0,1
S062059,C01248,2023-01-04 13:38:39,desktop,organic,159,1,0,0,0
S062918,C04107,2023-01-04 13:56:11,desktop,paid_search,510,6,1,0,3
S073901,C03185,2023-01-04 14:14:08,desktop,paid_search,164,2,0,0,0
S017199,C01088,2023-01-04 14:15:06,mobile,direct,40,1,0,0,0
S064730,C02365,2023-01-04 14:50:19,mobile,paid_search,298,5,0,0,1
S032687,C07253,2023-01-04 15:18:53,tablet,paid_search,1209,36,0,0,0
S017123,C08642,2023-01-04 15:22:00,mobile,email,37,1,0,0,0
S026561,C05342,2023-01-04 15:37:18,mobile,social,606,11,0,0,2
S016735,C09395,2023-01-04 15:38:10,mobile,paid_search,1864,36,0,0,0
S052908,C02994,2023-01-04 15:38:37,mobile,organic,391,5,0,0,0
S023627,C03968,2023-01-04 15:54:01,mobile,social,400,5,0,0,2
S053515,C09272,2023-01-04 16:14:41,mobile,paid_search,1264,16,0,0,0
S024927,C00828,2023-01-04 16:15:47,mobile,organic,343,5,1,0,1
S011371,C03457,2023-01-04 16:51:49,mobile,direct,14,1,1,1,2
S012740,C08217,2023-01-04 17:08:28,mobile,paid_search,119,2,0,0,1
S062408,C04070,2023-01-04 17:12:24,tablet,organic,541,8,0,0,1
S038004,C04465,2023-01-04 17:30:42,tablet,referral,10,1,0,1,0
S043870,C02091,2023-01-04 17:33:55,mobile,referral,10,1,1,1,1
S072080,C05776,2023-01-04 17:35:36,mobile,paid_search,52,1,0,0,0
S025480,C06205,2023-01-04 17:36:25,mobile,direct,10,1,0,1,0
S064545,C03353,2023-01-04 17:56:15,desktop,social,30,1,0,0,0
S050456,C02307,2023-01-04 17:57:19,mobile,organic,312,7,0,0,0
S072566,C07244,2023-01-04 18:00:02,mobile,social,471,6,1,0,3
S076359,C07464,2023-01-04 18:01:04,mobile,paid_search,284,8,0,0,0
S041452,C08497,2023-01-04 18:14:31,mobile,social,748,8,0,0,2
S075660,C07162,2023-01-04 18:23:05,mobile,social,96,1,0,0,0
S036634,C00290,2023-01-04 18:23:06,mobile,paid_search,78,1,0,0,0
S007035,C09444,2023-01-04 18:27:52,desktop,organic,471,7,0,0,1
S034201,C03171,2023-01-04 18:31:29,mobile,social,835,10,0,0,1
S061156,C06723,2023-01-04 18:40:05,tablet,social,320,6,0,0,1
S071124,C00225,2023-01-04 18:45:48,desktop,paid_search,1312,35,0,0,0
S032209,C02274,2023-01-04 18:55:57,mobile,organic,248,3,0,0,0
S026952,C07090,2023-01-04 19:09:05,desktop,organic,336,5,0,0,0
S066782,C02189,2023-01-04 19:10:02,mobile,paid_search,488,15,0,0,0
S010364,C07949,2023-01-04 19:29:14,mobile,organic,596,14,0,0,0
S066485,C07420,2023-01-04 19:44:25,mobile,email,17,1,0,1,0
S040255,C06673,2023-01-04 20:43:12,mobile,social,101,1,0,0,0
S047129,C02049,2023-01-04 20:46:30,mobile,paid_search,13,1,0,1,0
S024540,C08190,2023-01-04 21:07:59,desktop,email,336,6,0,0,1
S048759,C09976,2023-01-04 21:09:08,tablet,organic,10,1,1,1,2
S061796,C03478,2023-01-04 21:17:51,mobile,organic,213,2,0,0,0
S057191,C07358,2023-01-04 21:42:51,mobile,paid_search,379,4,0,0,0
S010791,C08843,2023-01-04 21:52:22,mobile,email,162,3,0,0,0
S070591,C00245,2023-01-04 22:02:49,tablet,email,645,18,0,0,1
S009795,C05292,2023-01-04 22:07:22,mobile,email,468,6,1,0,1
S078518,C01801,2023-01-04 22:54:54,mobile,organic,12,1,0,1,2
S029668,C04851,2023-01-04 22:56:07,mobile,paid_search,202,2,0,0,0
S031081,C06118,2023-01-04 23:07:15,desktop,direct,125,1,0,0,0
S050804,C08234,2023-01-04 23:09:34,desktop,organic,310,4,0,0,0
S012013,C00852,2023-01-04 23:44:59,desktop,organic,129,1,1,0,1
S004088,C07587,2023-01-04 23:54:30,mobile,social,59,1,0,0,0
S043141,C05363,2023-01-05 00:02:21,mobile,email,310,3,0,0,1
S015399,C08620,2023-01-05 00:19:59,mobile,email,42,1,0,0,0
S021883,C06827,2023-01-05 00:53:07,mobile,direct,353,11,0,0,0
S047241,C01021,2023-01-05 00:54:13,mobile,direct,47,1,1,0,4
S054124,C00985,2023-01-05 01:32:28,desktop,organic,529,7,1,0,1
S026359,C04932,2023-01-05 01:33:44,tablet,email,219,5,0,0,0
S077011,C01129,2023-01-05 01:34:40,mobile,organic,10,1,0,1,0
S009451,C00386,2023-01-05 01:34:43,mobile,direct,112,1,0,0,0
S050435,C05131,2023-01-05 01:36:38,mobile,referral,36,1,0,0,2
S038102,C00346,2023-01-05 01:50:47,mobile,direct,179,2,0,0,0
S035718,C07493,2023-01-05 02:22:32,mobile,paid_search,86,2,0,0,0
S018328,C04463,2023-01-05 02:35:21,mobile,social,64,1,0,0,0
S042152,C01632,2023-01-05 03:00:17,tablet,email,787,11,0,0,0
S079389,C02638,2023-01-05 03:02:59,tablet,paid_search,171,2,0,0,2
S053735,C09563,2023-01-05 03:11:10,desktop,email,196,3,0,0,0
S040184,C00794,2023-01-05 03:15:51,desktop,paid_search,10,1,0,1,0
S030581,C03145,2023-01-05 04:01:27,tablet,organic,279,6,0,0,2
S043576,C03808,2023-01-05 04:15:35,mobile,paid_search,449,8,0,0,2
S027305,C05537,2023-01-05 04:34:54,tablet,direct,771,22,0,0,1
S041270,C08129,2023-01-05 04:35:52,desktop,social,822,19,0,0,0
S002878,C05318,2023-01-05 05:00:20,desktop,referral,241,2,0,0,0
S013777,C02991,2023-01-05 05:01:23,mobile,direct,24,1,0,1,2
S017152,C00419,2023-01-05 05:07:35,mobile,paid_search,530,8,1,0,2
S078681,C08317,2023-01-05 05:26:24,mobile,organic,257,5,1,0,5
S001543,C02078,2023-01-05 05:31:37,tablet,direct,130,2,0,0,1
S059521,C01664,2023-01-05 05:52:57,tablet,paid_search,1503,30,0,0,0
S072695,C03842,2023-01-05 05:54:42,tablet,email,381,5,0,0,0
S004930,C06515,2023-01-05 06:04:13,mobile,paid_search,340,7,0,0,1
S065728,C03597,2023-01-05 06:14:09,desktop,direct,961,30,0,0,0
S016683,C04584,2023-01-05 07:28:12,desktop,paid_search,625,14,0,0,0
S027690,C05473,2023-01-05 07:34:10,mobile,social,259,8,0,0,0
S008223,C09585,2023-01-05 07:44:12,mobile,direct,808,24,0,0,1
S039177,C00708,2023-01-05 07:56:35,mobile,email,28,1,0,1,0
S013402,C06806,2023-01-05 07:59:07,desktop,paid_search,274,3,0,0,2
S016449,C02876,2023-01-05 08:08:24,mobile,paid_search,137,4,0,0,0
S029103,C00764,2023-01-05 08:13:36,tablet,organic,722,12,0,0,0
S003442,C08785,2023-01-05 08:16:05,desktop,direct,119,2,0,0,1
S029724,C06449,2023-01-05 08:23:11,mobile,referral,246,2,0,0,1
S065240,C08174,2023-01-05 08:25:33,desktop,social,203,4,0,0,0
S042736,C03146,2023-01-05 08:27:56,desktop,referral,324,6,0,0,0
S048715,C08426,2023-01-05 08:40:08,mobile,direct,17,1,0,1,0
S055664,C09914,2023-01-05 09:01:02,desktop,direct,31,1,0,0,1
S021311,C09318,2023-01-05 09:41:07,desktop,social,409,7,0,0,0
S022551,C00974,2023-01-05 09:45:26,desktop,paid_search,150,1,0,0,2
S041242,C03492,2023-01-05 09:56:29,tablet,organic,191,3,0,0,0
S052813,C02177,2023-01-05 10:02:55,mobile,organic,437,6,0,0,0
S016894,C03394,2023-01-05 10:28:22,desktop,email,11,1,0,1,0
S017294,C06306,2023-01-05 10:47:01,mobile,referral,47,1,0,0,0
S030692,C08750,2023-01-05 10:48:10,tablet,email,206,2,0,0,0
S018292,C09740,2023-01-05 10:55:47,mobile,email,64,1,0,0,0
S024714,C00854,2023-01-05 11:08:47,desktop,organic,146,1,0,0,0
S003486,C05161,2023-01-05 11:32:10,mobile,referral,546,7,0,0,2
S057041,C01580,2023-01-05 11:39:11,mobile,social,1329,42,1,0,1
S025275,C03700,2023-01-05 11:47:05,desktop,social,378,4,0,0,0
S069834,C01341,2023-01-05 11:51:09,tablet,organic,426,12,0,0,1
S006081,C03063,2023-01-05 12:04:49,mobile,organic,76,1,0,0,0
S015394,C03625,2023-01-05 12:22:24,desktop,email,37,1,0,0,1
S079806,C06423,2023-01-05 12:45:36,mobile,organic,34,1,0,0,0
S004612,C02350,2023-01-05 12:47:42,mobile,referral,125,1,0,0,1
S032799,C05544,2023-01-05 13:13:12,desktop,organic,345,4,0,0,0
S053991,C05266,2023-01-05 13:37:09,mobile,social,30,1,0,0,0
S015216,C01438,2023-01-05 13:51:48,mobile,social,228,2,0,0,0
S008336,C02977,2023-01-05 14:34:35,tablet,email,302,4,0,0,2
S071071,C08095,2023-01-05 14:39:22,desktop,email,1364,17,0,0,1
S002840,C00037,2023-01-05 14:45:52,desktop,organic,381,11,0,0,2
S023080,C04634,2023-01-05 15:07:24,tablet,social,10,1,0,1,0
S005690,C02941,2023-01-05 15:10:12,mobile,organic,23,1,0,1,0
S040874,C00944,2023-01-05 15:14:44,tablet,social,910,28,0,0,0
S034632,C08492,2023-01-05 15:18:15,mobile,organic,133,2,0,0,0
S066089,C03550,2023-01-05 15:19:29,mobile,social,48,1,0,0,0
S070724,C05548,2023-01-05 15:31:50,mobile,paid_search,59,1,0,0,2
S064629,C04533,2023-01-05 15:32:39,mobile,organic,208,2,0,0,0
S028685,C01476,2023-01-05 15:41:47,mobile,social,324,8,0,0,0
S033869,C04588,2023-01-05 16:21:19,desktop,paid_search,94,2,0,0,0
S055028,C06761,2023-01-05 16:25:43,mobile,referral,463,5,0,0,0
S072751,C05305,2023-01-05 16:48:32,tablet,social,128,1,0,0,1
S060106,C00037,2023-01-05 16:54:24,mobile,paid_search,191,4,0,0,1
S043005,C04301,2023-01-05 17:20:58,mobile,organic,381,4,0,0,0
S075647,C01829,2023-01-05 17:21:07,mobile,email,584,7,1,0,5
S007229,C07777,2023-01-05 17:35:29,mobile,social,394,6,0,0,0
S031281,C02562,2023-01-05 17:45:23,mobile,referral,2005,66,1,0,1
S056619,C05393,2023-01-05 18:18:39,mobile,social,276,4,0,0,0
S024808,C06145,2023-01-05 18:30:03,desktop,organic,114,1,0,0,2
S062876,C09425,2023-01-05 18:46:13,mobile,email,248,2,0,0,1
S015668,C07783,2023-01-05 19:50:27,desktop,social,366,11,0,0,2
S034212,C03464,2023-01-05 20:09:16,tablet,email,955,12,0,0,0
S042519,C09027,2023-01-05 20:27:17,mobile,organic,64,1,1,0,4
S059133,C08509,2023-01-05 20:49:35,mobile,email,632,12,0,0,2
S064501,C05446,2023-01-05 21:11:12,desktop,referral,581,12,1,0,2
S024586,C05239,2023-01-05 21:11:19,mobile,paid_search,239,6,0,0,2
S054316,C00029,2023-01-05 21:21:54,tablet,organic,234,3,1,0,4
S008026,C01032,2023-01-05 21:40:50,mobile,direct,737,17,0,0,0
S041647,C01171,2023-01-05 21:55:47,tablet,email,662,16,0,0,0
S069811,C09001,2023-01-05 21:58:03,tablet,social,296,3,0,0,0
S005173,C03584,2023-01-05 21:58:06,mobile,referral,831,24,0,0,0
S023610,C08584,2023-01-05 22:07:40,mobile,direct,90,1,0,0,0
S038259,C06381,2023-01-05 22:10:05,mobile,direct,207,3,1,0,2
S054823,C08253,2023-01-05 22:18:02,desktop,organic,146,2,0,0,0
S030182,C07097,2023-01-05 22:49:36,desktop,organic,185,2,1,0,5
S062412,C03773,2023-01-05 22:52:33,desktop,direct,489,6,0,0,0
S066091,C07116,2023-01-05 22:53:11,tablet,organic,139,1,0,0,1
S044226,C08181,2023-01-05 22:55:33,desktop,email,1394,23,0,0,1
S019214,C07111,2023-01-05 23:12:09,mobile,paid_search,110,1,0,0,0
S060024,C02495,2023-01-05 23:30:19,mobile,organic,236,4,0,0,0
S011802,C01111,2023-01-05 23:43:20,mobile,organic,63,1,0,0,0
S010813,C00561,2023-01-05 23:47:32,tablet,organic,23,1,0,1,0
S065898,C03739,2023-01-05 23:49:43,mobile,direct,1107,21,0,0,0
S027364,C07404,2023-01-05 23:55:51,desktop,paid_search,468,5,0,0,0
S070185,C09022,2023-01-05 23:56:15,mobile,email,378,8,0,0,1
S012002,C08822,2023-01-06 00:18:34,mobile,social,19,1,0,1,2
S012802,C01222,2023-01-06 00:35:58,desktop,direct,134,1,0,0,1
S064620,C08675,2023-01-06 00:41:10,mobile,social,90,1,0,0,1
S005151,C02140,2023-01-06 00:43:02,mobile,paid_search,1429,26,0,0,1
S005865,C06228,2023-01-06 01:02:31,mobile,organic,340,6,0,0,1
S078054,C08369,2023-01-06 01:16:38,desktop,email,444,5,0,0,0
S062348,C04175,2023-01-06 01:26:47,mobile,referral,795,13,0,0,0
S003517,C09124,2023-01-06 01:54:57,mobile,organic,1191,18,0,0,0
S078945,C01264,2023-01-06 02:07:12,mobile,email,96,1,0,0,1
S053899,C03955,2023-01-06 02:07:12,mobile,email,111,2,0,0,0
S013526,C06473,2023-01-06 02:43:52,mobile,social,130,1,0,0,0
S051755,C06284,2023-01-06 02:47:29,desktop,email,848,17,0,0,2
S009704,C05700,2023-01-06 02:51:20,tablet,paid_search,10,1,0,1,2
S029890,C05513,2023-01-06 02:53:09,mobile,direct,270,3,0,0,0
S032317,C01870,2023-01-06 03:13:03,mobile,organic,199,4,0,0,0
S046202,C06730,2023-01-06 03:17:39,desktop,paid_search,305,5,1,0,5
S074025,C08405,2023-01-06 03:24:36,desktop,paid_search,300,9,1,0,4
S031930,C03690,2023-01-06 03:37:03,desktop,paid_search,101,3,0,0,0
S038016,C00894,2023-01-06 04:13:58,mobile,social,95,1,0,0,1
S005098,C07914,2023-01-06 04:23:37,tablet,direct,106,1,0,0,0
S004801,C08939,2023-01-06 04:35:29,mobile,paid_search,331,4,0,0,1
S063932,C02774,2023-01-06 04:36:08,desktop,organic,892,28,0,0,2
S057677,C09056,2023-01-06 04:58:36,mobile,direct,68,1,0,0,0
S013428,C03431,2023-01-06 05:27:53,tablet,paid_search,90,2,0,0,0
S037391,C03793,2023-01-06 06:22:44,mobile,email,81,1,0,0,0
S033966,C05267,2023-01-06 06:30:48,mobile,organic,316,8,0,0,0
S012727,C09573,2023-01-06 06:45:39,mobile,organic,415,10,0,0,0
S060172,C00870,2023-01-06 06:51:40,desktop,email,1024,15,0,0,0
S050532,C01260,2023-01-06 06:57:45,mobile,social,246,5,0,0,2
S023811,C00317,2023-01-06 07:02:10,mobile,referral,572,7,0,0,0
S058920,C05680,2023-01-06 07:06:45,mobile,organic,78,1,0,0,2
S031718,C04555,2023-01-06 07:30:00,desktop,email,15,1,0,1,0
S071989,C08568,2023-01-06 07:46:01,mobile,paid_search,315,7,0,0,0
S006826,C08754,2023-01-06 08:33:22,mobile,organic,10,1,0,1,0
S034956,C09392,2023-01-06 08:33:23,tablet,organic,1354,15,0,0,0
S052463,C06888,2023-01-06 08:50:35,mobile,organic,18,1,0,1,1
S003498,C09015,2023-01-06 08:51:25,tablet,organic,543,15,0,0,1
S032948,C00746,2023-01-06 09:20:59,tablet,direct,128,3,0,0,0
S064447,C06099,2023-01-06 09:26:30,tablet,organic,173,4,0,0,2
S078720,C03074,2023-01-06 09:32:26,mobile,organic,1139,14,0,0,1
S029907,C01803,2023-01-06 09:50:23,desktop,email,2458,42,0,0,2
S058187,C01311,2023-01-06 10:00:14,desktop,social,176,2,1,0,3
S067719,C07242,2023-01-06 10:20:47,tablet,referral,147,2,1,0,5
S035978,C00938,2023-01-06 10:21:25,mobile,paid_search,642,12,0,0,0
S039489,C00215,2023-01-06 11:05:46,desktop,social,257,2,0,0,2
S015637,C07883,2023-01-06 11:35:04,desktop,email,892,11,0,0,0
S076533,C00379,2023-01-06 11:51:50,desktop,paid_search,138,3,0,0,2
S029304,C00075,2023-01-06 12:12:40,mobile,paid_search,131,1,0,0,0
S028744,C00238,2023-01-06 12:33:45,mobile,direct,143,2,0,0,1
S014737,C07257,2023-01-06 12:40:23,tablet,direct,1854,41,0,0,1
S074840,C09611,2023-01-06 13:02:20,desktop,email,75,2,0,0,1
S023030,C05144,2023-01-06 13:31:25,desktop,referral,726,14,1,0,1
S030239,C02207,2023-01-06 13:38:12,mobile,social,87,1,0,0,0
S038319,C08113,2023-01-06 13:38:41,desktop,organic,572,7,0,0,0
S002761,C04405,2023-01-06 13:39:13,desktop,organic,234,3,0,0,2
S017693,C01173,2023-01-06 13:42:15,desktop,paid_search,178,5,1,0,1
S017159,C07198,2023-01-06 14:11:06,desktop,social,664,9,1,0,4
S069824,C01858,2023-01-06 14:13:55,tablet,social,335,6,0,0,0
S034479,C08219,2023-01-06 14:18:26,desktop,social,10,1,0,1,0
S070514,C08110,2023-01-06 14:35:45,mobile,social,191,6,0,0,0
S011978,C01518,2023-01-06 14:42:19,tablet,referral,148,1,0,0,0
S014197,C03463,2023-01-06 14:58:41,desktop,organic,10,1,0,1,0
S038478,C02990,2023-01-06 14:58:52,mobile,organic,10,1,0,1,0
S051931,C07452,2023-01-06 15:03:17,tablet,email,309,3,0,0,0
S045631,C05662,2023-01-06 15:12:48,desktop,direct,1044,14,0,0,0
S055508,C03356,2023-01-06 15:38:16,desktop,paid_search,416,4,0,0,0
S043063,C02091,2023-01-06 16:00:10,mobile,paid_search,801,11,0,0,0
S074587,C00465,2023-01-06 16:03:08,desktop,organic,106,2,0,0,0
S018682,C05646,2023-01-06 16:04:07,mobile,social,119,2,0,0,0
S039459,C02572,2023-01-06 16:13:14,mobile,social,39,1,0,0,0
S052034,C05269,2023-01-06 16:13:19,mobile,organic,169,2,0,0,0
S073069,C09203,2023-01-06 16:54:25,desktop,organic,70,1,0,0,0
S053782,C03395,2023-01-06 17:00:34,desktop,paid_search,235,3,0,0,0
S052346,C09803,2023-01-06 17:08:25,desktop,email,2529,51,0,0,1
S007372,C04138,2023-01-06 17:13:46,desktop,social,676,9,0,0,1
S041204,C00006,2023-01-06 17:21:55,mobile,paid_search,19,1,0,1,0
S003431,C04255,2023-01-06 17:25:20,mobile,email,382,5,0,0,2
S029052,C06502,2023-01-06 17:57:40,tablet,email,150,3,0,0,0
S023382,C05740,2023-01-06 18:11:32,desktop,organic,340,5,0,0,1
S047669,C08376,2023-01-06 18:19:32,mobile,organic,1563,17,0,0,0
S070617,C02588,2023-01-06 18:19:39,mobile,paid_search,428,8,0,0,2
S048244,C07544,2023-01-06 18:34:40,mobile,referral,95,1,0,0,0
S075785,C05822,2023-01-06 18:35:30,mobile,social,329,9,0,0,1
S059125,C08374,2023-01-06 18:37:16,tablet,organic,138,1,1,0,5
S069201,C06145,2023-01-06 18:38:53,mobile,direct,400,12,0,0,0
S046111,C07883,2023-01-06 18:44:34,mobile,email,224,3,0,0,1
S029778,C06632,2023-01-06 19:33:38,desktop,organic,158,3,0,0,1
S062833,C02783,2023-01-06 19:39:52,desktop,direct,242,4,1,0,2
S053165,C06736,2023-01-06 19:44:49,mobile,organic,75,1,0,0,0
S035537,C03465,2023-01-06 20:02:10,mobile,email,156,2,0,0,0
S011205,C09940,2023-01-06 20:13:14,desktop,direct,1494,36,0,0,0
S053779,C00002,2023-01-06 20:21:27,desktop,social,205,3,0,0,0
S072791,C09228,2023-01-06 20:25:45,mobile,email,165,4,0,0,0
S041360,C08067,2023-01-06 20:36:29,desktop,referral,346,3,0,0,1
S041607,C03776,2023-01-06 21:11:54,desktop,organic,619,13,0,0,0
S041964,C04051,2023-01-06 21:16:58,desktop,paid_search,374,5,1,0,3
S076604,C05054,2023-01-06 21:23:53,mobile,email,172,3,1,0,3
S035489,C08131,2023-01-06 21:30:02,mobile,organic,617,10,0,0,1
S026982,C08676,2023-01-06 21:32:17,mobile,paid_search,131,1,0,0,0
S018841,C08847,2023-01-06 21:43:03,mobile,paid_search,104,2,0,0,0
S002133,C07254,2023-01-06 21:44:47,mobile,email,23,1,0,1,0
S003226,C06196,2023-01-06 21:59:53,mobile,paid_search,384,9,0,0,0
S074188,C07091,2023-01-06 22:04:36,mobile,direct,179,4,0,0,1
S040270,C05739,2023-01-06 22:22:33,mobile,paid_search,257,5,0,0,2
S009150,C00849,2023-01-06 22:28:26,desktop,organic,349,8,0,0,0
S012093,C03504,2023-01-06 22:31:05,mobile,direct,18,1,0,1,0
S011128,C06775,2023-01-06 22:34:13,mobile,referral,139,2,0,0,2
S028454,C01514,2023-01-06 23:06:54,mobile,paid_search,1402,32,0,0,0
S048969,C00852,2023-01-06 23:24:10,mobile,email,447,11,1,0,4
S060371,C02220,2023-01-06 23:43:33,tablet,referral,45,1,0,0,1
S048043,C04606,2023-01-06 23:54:18,desktop,email,470,9,0,0,0
S012502,C05446,2023-01-06 23:56:52,mobile,organic,31,1,0,0,1
S051047,C01516,2023-01-07 00:03:15,mobile,organic,17,1,0,1,0
S046794,C00878,2023-01-07 00:09:26,desktop,paid_search,677,18,0,0,0
S071314,C08191,2023-01-07 00:11:50,mobile,referral,884,13,0,0,1
S052821,C03969,2023-01-07 00:23:14,mobile,referral,400,8,0,0,0
S031874,C06643,2023-01-07 00:26:00,mobile,organic,315,6,0,0,0
S024078,C06860,2023-01-07 00:33:03,mobile,direct,497,11,0,0,2
S050351,C03912,2023-01-07 01:14:34,mobile,social,1228,38,0,0,2
S066371,C00471,2023-01-07 01:16:00,desktop,paid_search,44,1,0,0,1
S075030,C01927,2023-01-07 02:11:10,desktop,organic,179,4,0,0,2
S001037,C05667,2023-01-07 02:38:37,mobile,paid_search,159,4,0,0,0
S068682,C02929,2023-01-07 02:53:03,desktop,social,160,3,0,0,0
S036280,C07380,2023-01-07 02:54:31,tablet,direct,125,2,0,0,2
S073523,C09833,2023-01-07 03:00:57,tablet,organic,119,1,0,0,2
S078760,C05557,2023-01-07 03:03:35,mobile,social,147,3,0,0,2
S004628,C01897,2023-01-07 03:06:55,mobile,paid_search,333,7,0,0,2
S078232,C07808,2023-01-07 03:33:44,tablet,email,1422,32,0,0,2
S033917,C08665,2023-01-07 03:47:10,desktop,direct,1194,19,0,0,1
S001356,C00446,2023-01-07 03:50:54,desktop,direct,35,1,0,0,0
S076028,C00661,2023-01-07 03:52:09,mobile,direct,63,1,1,0,4
S042393,C03401,2023-01-07 03:52:43,desktop,organic,28,1,0,1,1
S062300,C05723,2023-01-07 03:58:23,tablet,paid_search,773,17,0,0,2
S042427,C00001,2023-01-07 04:04:25,desktop,direct,718,21,0,0,0
S059122,C06566,2023-01-07 04:07:58,desktop,referral,1435,19,0,0,0
S056680,C06468,2023-01-07 04:23:13,tablet,email,197,5,0,0,0
S032232,C03241,2023-01-07 05:10:05,mobile,organic,213,3,0,0,0
S052022,C00845,2023-01-07 05:11:42,mobile,referral,243,7,0,0,2
S030992,C00513,2023-01-07 05:15:51,desktop,organic,61,1,0,0,1
S040989,C08435,2023-01-07 05:26:27,tablet,organic,189,4,0,0,0
S000184,C08289,2023-01-07 05:51:30,mobile,paid_search,70,1,0,0,0
S077961,C00910,2023-01-07 05:59:26,tablet,direct,898,16,1,0,2
S026875,C03776,2023-01-07 06:11:47,desktop,direct,563,16,0,0,0
S064227,C04923,2023-01-07 06:51:44,desktop,paid_search,74,2,0,0,0
S023061,C06229,2023-01-07 07:06:20,tablet,social,50,1,0,0,1
S057893,C05052,2023-01-07 07:36:20,desktop,paid_search,794,22,0,0,0
S014373,C07550,2023-01-07 07:42:48,desktop,social,613,6,0,0,0
S064472,C07548,2023-01-07 07:55:04,mobile,organic,141,1,0,0,2
S006863,C07761,2023-01-07 08:20:13,mobile,referral,204,6,0,0,1
S020999,C00736,2023-01-07 08:32:08,mobile,referral,294,8,0,0,0
S032006,C09919,2023-01-07 08:42:13,mobile,direct,196,4,1,0,1
S014658,C02180,2023-01-07 08:47:23,tablet,direct,36,1,0,0,0
S072207,C00948,2023-01-07 08:53:08,desktop,referral,119,1,0,0,0
S020439,C07467,2023-01-07 09:01:32,mobile,organic,630,9,0,0,0
S028586,C00521,2023-01-07 09:10:02,mobile,direct,381,7,0,0,0
S039157,C09588,2023-01-07 09:28:11,desktop,paid_search,1218,32,0,0,0
S033577,C02052,2023-01-07 09:41:36,mobile,paid_search,108,2,0,0,0
S005920,C05023,2023-01-07 10:13:00,desktop,paid_search,140,3,0,0,2
S011568,C00737,2023-01-07 10:16:44,mobile,organic,93,2,0,0,0
S034407,C09171,2023-01-07 10:48:28,mobile,organic,181,2,0,0,0
S070422,C07644,2023-01-07 10:58:51,mobile,direct,10,1,0,1,0
S028249,C05892,2023-01-07 11:01:06,desktop,organic,73,1,0,0,2
S039610,C04216,2023-01-07 11:03:18,mobile,email,306,9,0,0,0
S062887,C08117,2023-01-07 11:19:58,mobile,direct,10,1,0,1,0
S057920,C06376,2023-01-07 11:33:19,mobile,paid_search,237,4,0,0,2
S022311,C06387,2023-01-07 12:02:17,mobile,organic,31,1,0,0,0
S078937,C00067,2023-01-07 12:09:42,desktop,social,674,9,0,0,0
S007230,C09182,2023-01-07 12:21:53,mobile,organic,48,1,0,0,0
S022568,C00081,2023-01-07 12:27:06,desktop,direct,160,2,1,0,4
S018237,C05069,2023-01-07 12:47:29,tablet,email,441,7,0,0,0
S024801,C03263,2023-01-07 12:56:41,mobile,paid_search,24,1,0,1,2
S042791,C00826,2023-01-07 13:22:25,desktop,social,831,23,0,0,1
S036729,C00643,2023-01-07 13:25:52,mobile,organic,125,3,0,0,0
S043482,C01151,2023-01-07 13:27:35,mobile,paid_search,125,2,0,0,2
S058443,C01513,2023-01-07 13:42:52,desktop,paid_search,173,3,0,0,1
